,date,Data Value,time,T2M,RH2M,GWETPROF,PRECTOTCORR,GWETROOT,GWETTOP,EVPTRNS,rainfall_mm
2063,2024-07-21,-47.406,12:00:00,35.88,53.91,0.42,1.18,0.43,0.38,0.88,0
2064,2024-07-21,-47.787,18:00:00,35.88,53.91,0.42,1.18,0.43,0.38,0.88,0
2065,2024-07-22,-47.454,00:00:00,36.07,53.81,0.42,2.63,0.43,0.4,0.92,0
2066,2024-07-22,-47.214,06:00:00,36.07,53.81,0.42,2.63,0.43,0.4,0.92,0
2067,2024-07-22,-47.526,12:00:00,36.07,53.81,0.42,2.63,0.43,0.4,0.92,0
2068,2024-07-22,-47.654,18:00:00,36.07,53.81,0.42,2.63,0.43,0.4,0.92,0
2069,2024-07-23,-47.26,00:00:00,34.16,62.57,0.42,10.15,0.43,0.45,0.82,0.6112582
2070,2024-07-23,-47.293,06:00:00,34.16,62.57,0.42,10.15,0.43,0.45,0.82,0.6112582
2071,2024-07-23,-47.405,12:00:00,34.16,62.57,0.42,10.15,0.43,0.45,0.82,0.6112582
2072,2024-07-23,-47.736,18:00:00,34.16,62.57,0.42,10.15,0.43,0.45,0.82,0.6112582
2073,2024-07-24,-47.422,00:00:00,32.91,65.13,0.43,4.54,0.44,0.43,0.92,0
2074,2024-07-24,-47.538,06:00:00,32.91,65.13,0.43,4.54,0.44,0.43,0.92,0
2075,2024-07-24,-47.754,12:00:00,32.91,65.13,0.43,4.54,0.44,0.43,0.92,0
2076,2024-07-24,-47.753,18:00:00,32.91,65.13,0.43,4.54,0.44,0.43,0.92,0
2077,2024-07-25,-47.602,00:00:00,32.84,64.58,0.43,2.64,0.44,0.42,0.8,1.3027163
2078,2024-07-25,-47.656,06:00:00,32.84,64.58,0.43,2.64,0.44,0.42,0.8,1.3027163
2079,2024-07-25,-47.752,12:00:00,32.84,64.58,0.43,2.64,0.44,0.42,0.8,1.3027163
2080,2024-07-25,-47.753,18:00:00,32.84,64.58,0.43,2.64,0.44,0.42,0.8,1.3027163
2081,2024-07-26,-47.625,00:00:00,33.82,60.97,0.44,11.73,0.45,0.47,1.24,0
2082,2024-07-26,-47.66,06:00:00,33.82,60.97,0.44,11.73,0.45,0.47,1.24,0
2083,2024-07-26,-47.76,12:00:00,33.82,60.97,0.44,11.73,0.45,0.47,1.24,0
2084,2024-07-26,-47.781,18:00:00,33.82,60.97,0.44,11.73,0.45,0.47,1.24,0
2085,2024-07-27,-47.674,00:00:00,35.05,57.11,0.44,0.47,0.45,0.41,1.46,0
2086,2024-07-27,-47.719,06:00:00,35.05,57.11,0.44,0.47,0.45,0.41,1.46,0
2087,2024-07-27,-47.775,12:00:00,35.05,57.11,0.44,0.47,0.45,0.41,1.46,0
2088,2024-07-27,-47.803,18:00:00,35.05,57.11,0.44,0.47,0.45,0.41,1.46,0
2089,2024-07-28,-47.762,00:00:00,33.86,57.09,0.44,1.37,0.45,0.4,1.12,1.1754967
2090,2024-07-28,-47.729,06:00:00,33.86,57.09,0.44,1.37,0.45,0.4,1.12,1.1754967
2091,2024-07-28,-47.775,12:00:00,33.86,57.09,0.44,1.37,0.45,0.4,1.12,1.1754967
2092,2024-07-28,-47.778,18:00:00,33.86,57.09,0.44,1.37,0.45,0.4,1.12,1.1754967
2093,2024-07-29,-47.672,00:00:00,34.97,57.88,0.43,0.74,0.44,0.39,1.19,0
2094,2024-07-29,-47.753,06:00:00,34.97,57.88,0.43,0.74,0.44,0.39,1.19,0
2095,2024-07-29,-47.9,12:00:00,34.97,57.88,0.43,0.74,0.44,0.39,1.19,0
2096,2024-07-29,-47.809,18:00:00,34.97,57.88,0.43,0.74,0.44,0.39,1.19,0
2097,2024-07-30,-47.751,00:00:00,34.15,61.8,0.43,6.4,0.44,0.43,0.95,0
2098,2024-07-30,-47.753,06:00:00,34.15,61.8,0.43,6.4,0.44,0.43,0.95,0
2099,2024-07-30,-47.831,12:00:00,34.15,61.8,0.43,6.4,0.44,0.43,0.95,0
2100,2024-07-30,-47.836,18:00:00,34.15,61.8,0.43,6.4,0.44,0.43,0.95,0
2101,2024-07-31,-47.741,00:00:00,33.71,68.95,0.44,13.92,0.45,0.49,0.97,7.1477194
2102,2024-07-31,-47.744,06:00:00,33.71,68.95,0.44,13.92,0.45,0.49,0.97,7.1477194
2103,2024-07-31,-47.813,12:00:00,33.71,68.95,0.44,13.92,0.45,0.49,0.97,7.1477194
2104,2024-07-31,-47.827,18:00:00,33.71,68.95,0.44,13.92,0.45,0.49,0.97,7.1477194
2105,2024-08-01,-47.794,00:00:00,30.09,80.33,0.47,16,0.48,0.53,0.96,8.59506
2106,2024-08-01,-47.78,06:00:00,30.09,80.33,0.47,16,0.48,0.53,0.96,8.59506
2107,2024-08-01,-47.786,12:00:00,30.09,80.33,0.47,16,0.48,0.53,0.96,8.59506
2108,2024-08-01,-47.873,18:00:00,30.09,80.33,0.47,16,0.48,0.53,0.96,8.59506
2109,2024-08-02,-47.828,00:00:00,32.32,66.83,0.47,3.79,0.49,0.46,2.31,0.7918255
2110,2024-08-02,-47.798,06:00:00,32.32,66.83,0.47,3.79,0.49,0.46,2.31,0.7918255
2111,2024-08-02,-47.856,12:00:00,32.32,66.83,0.47,3.79,0.49,0.46,2.31,0.7918255
2112,2024-08-02,-47.883,18:00:00,32.32,66.83,0.47,3.79,0.49,0.46,2.31,0.7918255
2113,2024-08-03,-47.839,00:00:00,31.34,71.16,0.47,0.6,0.48,0.44,1.58,17.978128
2114,2024-08-03,-47.821,06:00:00,31.34,71.16,0.47,0.6,0.48,0.44,1.58,17.978128
2115,2024-08-03,-47.865,12:00:00,31.34,71.16,0.47,0.6,0.48,0.44,1.58,17.978128
2116,2024-08-03,-47.892,18:00:00,31.34,71.16,0.47,0.6,0.48,0.44,1.58,17.978128
2117,2024-08-04,-47.853,00:00:00,32.7,60.29,0.46,0.02,0.47,0.42,2.2,0.5975863
2118,2024-08-04,-47.829,06:00:00,32.7,60.29,0.46,0.02,0.47,0.42,2.2,0.5975863
2119,2024-08-04,-47.913,12:00:00,32.7,60.29,0.46,0.02,0.47,0.42,2.2,0.5975863
2120,2024-08-05,-47.872,06:00:00,32.54,63.1,0.46,1.33,0.47,0.42,1.96,0.70529795
2121,2024-08-05,-47.9,12:00:00,32.54,63.1,0.46,1.33,0.47,0.42,1.96,0.70529795
2122,2024-08-05,-47.881,18:00:00,32.54,63.1,0.46,1.33,0.47,0.42,1.96,0.70529795
2123,2024-08-06,-47.907,00:00:00,32.08,67.02,0.45,0.41,0.46,0.41,1.72,0
2124,2024-08-06,-47.901,06:00:00,32.08,67.02,0.45,0.41,0.46,0.41,1.72,0
2125,2024-08-06,-47.9,12:00:00,32.08,67.02,0.45,0.41,0.46,0.41,1.72,0
2126,2024-08-06,-47.896,18:00:00,32.08,67.02,0.45,0.41,0.46,0.41,1.72,0
2127,2024-08-07,-47.917,00:00:00,31.79,71.48,0.45,2.06,0.46,0.43,1.45,0.09403973
2128,2024-08-07,-47.904,06:00:00,31.79,71.48,0.45,2.06,0.46,0.43,1.45,0.09403973
2129,2024-08-07,-47.898,12:00:00,31.79,71.48,0.45,2.06,0.46,0.43,1.45,0.09403973
2130,2024-08-07,-47.656,18:00:00,31.79,71.48,0.45,2.06,0.46,0.43,1.45,0.09403973
2131,2024-08-08,-47.934,00:00:00,30.97,70.37,0.45,1.53,0.46,0.42,1.28,0.10173767
2132,2024-08-08,-47.931,06:00:00,30.97,70.37,0.45,1.53,0.46,0.42,1.28,0.10173767
2133,2024-08-08,-47.931,12:00:00,30.97,70.37,0.45,1.53,0.46,0.42,1.28,0.10173767
2134,2024-08-08,-47.938,18:00:00,30.97,70.37,0.45,1.53,0.46,0.42,1.28,0.10173767
2135,2024-08-09,-47.95,00:00:00,31.19,72.92,0.46,14.83,0.47,0.5,1.57,0
2136,2024-08-09,-47.95,06:00:00,31.19,72.92,0.46,14.83,0.47,0.5,1.57,0
2137,2024-08-09,-47.961,12:00:00,31.19,72.92,0.46,14.83,0.47,0.5,1.57,0
2138,2024-08-09,-47.94,18:00:00,31.19,72.92,0.46,14.83,0.47,0.5,1.57,0
2139,2024-08-10,-47.938,00:00:00,30.01,77.69,0.47,15.42,0.49,0.53,1.35,0
2140,2024-08-10,-47.943,06:00:00,30.01,77.69,0.47,15.42,0.49,0.53,1.35,0
2141,2024-08-10,-47.688,12:00:00,30.01,77.69,0.47,15.42,0.49,0.53,1.35,0
2142,2024-08-10,-47.937,18:00:00,30.01,77.69,0.47,15.42,0.49,0.53,1.35,0
2143,2024-08-11,-47.931,00:00:00,28.72,88.38,0.5,42.62,0.53,0.63,0.8,0.22484532
2144,2024-08-11,-47.925,06:00:00,28.72,88.38,0.5,42.62,0.53,0.63,0.8,0.22484532
2145,2024-08-11,-47.959,12:00:00,28.72,88.38,0.5,42.62,0.53,0.63,0.8,0.22484532
2146,2024-08-11,-47.93,18:00:00,28.72,88.38,0.5,42.62,0.53,0.63,0.8,0.22484532
2147,2024-08-12,-47.941,00:00:00,29.38,80.22,0.54,5.33,0.57,0.59,4.92,17.415745
2148,2024-08-12,-47.943,06:00:00,29.38,80.22,0.54,5.33,0.57,0.59,4.92,17.415745
2149,2024-08-12,-47.717,12:00:00,29.38,80.22,0.54,5.33,0.57,0.59,4.92,17.415745
2150,2024-08-12,-47.696,18:00:00,29.38,80.22,0.54,5.33,0.57,0.59,4.92,17.415745
2151,2024-08-13,-47.952,00:00:00,29.82,80.1,0.53,1.39,0.56,0.55,3.22,4.4530573
2152,2024-08-13,-47.95,06:00:00,29.82,80.1,0.53,1.39,0.56,0.55,3.22,4.4530573
2153,2024-08-13,-47.977,12:00:00,29.82,80.1,0.53,1.39,0.56,0.55,3.22,4.4530573
2154,2024-08-13,-47.967,18:00:00,29.82,80.1,0.53,1.39,0.56,0.55,3.22,4.4530573
2155,2024-08-14,-47.962,00:00:00,30.74,76.01,0.53,14.39,0.56,0.59,3.85,0
2156,2024-08-14,-47.962,06:00:00,30.74,76.01,0.53,14.39,0.56,0.59,3.85,0
2157,2024-08-14,-47.696,12:00:00,30.74,76.01,0.53,14.39,0.56,0.59,3.85,0
2158,2024-08-14,-47.867,18:00:00,30.74,76.01,0.53,14.39,0.56,0.59,3.85,0
2159,2024-08-15,-47.969,00:00:00,30.57,77.45,0.55,11.47,0.58,0.61,4.49,0
2160,2024-08-15,-47.965,06:00:00,30.57,77.45,0.55,11.47,0.58,0.61,4.49,0
2161,2024-08-15,-47.742,12:00:00,30.57,77.45,0.55,11.47,0.58,0.61,4.49,0
2162,2024-08-15,-47.953,18:00:00,30.57,77.45,0.55,11.47,0.58,0.61,4.49,0
2163,2024-08-16,-47.689,00:00:00,29.91,81.79,0.55,5.63,0.58,0.59,3.17,0.5825373
2164,2024-08-16,-48.037,18:00:00,29.91,81.79,0.55,5.63,0.58,0.59,3.17,0.5825373
2165,2024-08-17,-47.818,00:00:00,28.48,87.28,0.56,6.71,0.58,0.61,1.82,11.19685
2166,2024-08-17,-48.019,18:00:00,28.48,87.28,0.56,6.71,0.58,0.61,1.82,11.19685
2167,2024-08-18,-47.866,00:00:00,29.12,82.17,0.56,2.42,0.58,0.59,3.95,0.9403973
2168,2024-08-18,-47.858,06:00:00,29.12,82.17,0.56,2.42,0.58,0.59,3.95,0.9403973
2169,2024-08-18,-48.013,12:00:00,29.12,82.17,0.56,2.42,0.58,0.59,3.95,0.9403973
2170,2024-08-18,-48.104,18:00:00,29.12,82.17,0.56,2.42,0.58,0.59,3.95,0.9403973
2171,2024-08-19,-48.046,00:00:00,29.68,79.87,0.57,15.74,0.59,0.64,3.56,0
2172,2024-08-19,-48.068,06:00:00,29.68,79.87,0.57,15.74,0.59,0.64,3.56,0
2173,2024-08-19,-48.061,12:00:00,29.68,79.87,0.57,15.74,0.59,0.64,3.56,0
2174,2024-08-19,-48.133,18:00:00,29.68,79.87,0.57,15.74,0.59,0.64,3.56,0
2175,2024-08-20,-48.097,00:00:00,30.52,74.69,0.57,5.19,0.6,0.62,5.45,6.438597
2176,2024-08-20,-48.138,06:00:00,30.52,74.69,0.57,5.19,0.6,0.62,5.45,6.438597
2177,2024-08-20,-48.132,12:00:00,30.52,74.69,0.57,5.19,0.6,0.62,5.45,6.438597
2178,2024-08-20,-48.116,18:00:00,30.52,74.69,0.57,5.19,0.6,0.62,5.45,6.438597
2179,2024-08-21,-48.037,00:00:00,30.43,76.35,0.57,3.78,0.59,0.6,5.68,1.989195
2180,2024-08-21,-48.031,06:00:00,30.43,76.35,0.57,3.78,0.59,0.6,5.68,1.989195
2181,2024-08-21,-48.066,12:00:00,30.43,76.35,0.57,3.78,0.59,0.6,5.68,1.989195
2182,2024-08-21,-48.3,18:00:00,30.43,76.35,0.57,3.78,0.59,0.6,5.68,1.989195
2183,2024-08-22,-48.114,00:00:00,31.26,73.47,0.56,1.66,0.58,0.59,5.76,2.2271645
2184,2024-08-22,-48.13,06:00:00,31.26,73.47,0.56,1.66,0.58,0.59,5.76,2.2271645
2185,2024-08-22,-48.28,12:00:00,31.26,73.47,0.56,1.66,0.58,0.59,5.76,2.2271645
2186,2024-08-22,-48.29,18:00:00,31.26,73.47,0.56,1.66,0.58,0.59,5.76,2.2271645
2187,2024-08-23,-48.11,00:00:00,30.74,73.83,0.56,1.91,0.58,0.58,5.55,4.291315
2188,2024-08-24,-48.239,06:00:00,30.29,75.17,0.55,1.37,0.57,0.57,4.68,2.0138035
2189,2024-08-24,-48.458,12:00:00,30.29,75.17,0.55,1.37,0.57,0.57,4.68,2.0138035
2190,2024-08-24,-48.395,18:00:00,30.29,75.17,0.55,1.37,0.57,0.57,4.68,2.0138035
2191,2024-08-25,-48.344,00:00:00,29.99,76.64,0.54,0.45,0.56,0.56,2.49,0
2192,2024-08-25,-48.383,06:00:00,29.99,76.64,0.54,0.45,0.56,0.56,2.49,0
2193,2024-08-25,-48.407,12:00:00,29.99,76.64,0.54,0.45,0.56,0.56,2.49,0
2194,2024-08-25,-48.388,18:00:00,29.99,76.64,0.54,0.45,0.56,0.56,2.49,0
2195,2024-08-26,-48.391,00:00:00,30.01,77.38,0.54,6.4,0.56,0.57,3.58,0
2196,2024-08-26,-48.405,06:00:00,30.01,77.38,0.54,6.4,0.56,0.57,3.58,0
2197,2024-08-26,-48.452,12:00:00,30.01,77.38,0.54,6.4,0.56,0.57,3.58,0
2198,2024-08-26,-48.426,18:00:00,30.01,77.38,0.54,6.4,0.56,0.57,3.58,0
2199,2024-08-27,-48.395,00:00:00,28.46,83.99,0.56,18.06,0.58,0.63,3.26,23.277306
2200,2024-08-27,-48.434,18:00:00,28.46,83.99,0.56,18.06,0.58,0.63,3.26,23.277306
2201,2024-08-28,-48.361,00:00:00,28.05,87.04,0.58,22.17,0.61,0.68,3.22,19.280083
2202,2024-08-28,-48.278,06:00:00,28.05,87.04,0.58,22.17,0.61,0.68,3.22,19.280083
2203,2024-08-28,-48.284,12:00:00,28.05,87.04,0.58,22.17,0.61,0.68,3.22,19.280083
2204,2024-08-28,-48.367,18:00:00,28.05,87.04,0.58,22.17,0.61,0.68,3.22,19.280083
2205,2024-08-29,-48.288,00:00:00,27.77,87.17,0.6,17.01,0.63,0.69,4.3,12.581778
2206,2024-08-29,-48.213,06:00:00,27.77,87.17,0.6,17.01,0.63,0.69,4.3,12.581778
2207,2024-08-29,-48.371,12:00:00,27.77,87.17,0.6,17.01,0.63,0.69,4.3,12.581778
2208,2024-08-29,-48.229,18:00:00,27.77,87.17,0.6,17.01,0.63,0.69,4.3,12.581778
2209,2024-08-30,-48.157,00:00:00,29,79.92,0.6,2.56,0.63,0.66,5.85,11.057411
2210,2024-08-30,-48.128,06:00:00,29,79.92,0.6,2.56,0.63,0.66,5.85,11.057411
2211,2024-08-30,-48.253,12:00:00,29,79.92,0.6,2.56,0.63,0.66,5.85,11.057411
2212,2024-08-30,-48.441,18:00:00,29,79.92,0.6,2.56,0.63,0.66,5.85,11.057411
2213,2024-08-31,-48.446,00:00:00,28.66,79.76,0.59,0,0.62,0.63,6.27,0
2214,2024-08-31,-48.415,06:00:00,28.66,79.76,0.59,0,0.62,0.63,6.27,0
2215,2024-08-31,-48.236,12:00:00,28.66,79.76,0.59,0,0.62,0.63,6.27,0
2216,2024-08-31,-48.328,18:00:00,28.66,79.76,0.59,0,0.62,0.63,6.27,0
2217,2024-09-01,-48.242,00:00:00,30.12,74.73,0.58,0.14,0.61,0.61,6.37,0
2218,2024-09-01,-48.213,06:00:00,30.12,74.73,0.58,0.14,0.61,0.61,6.37,0
2219,2024-09-01,-48.287,12:00:00,30.12,74.73,0.58,0.14,0.61,0.61,6.37,0
2220,2024-09-01,-48.414,18:00:00,30.12,74.73,0.58,0.14,0.61,0.61,6.37,0
2221,2024-09-02,-48.418,00:00:00,29.54,79.91,0.58,0.61,0.6,0.6,5.43,0
2222,2024-09-02,-48.43,06:00:00,29.54,79.91,0.58,0.61,0.6,0.6,5.43,0
2223,2024-09-02,-48.448,12:00:00,29.54,79.91,0.58,0.61,0.6,0.6,5.43,0
2224,2024-09-02,-48.437,18:00:00,29.54,79.91,0.58,0.61,0.6,0.6,5.43,0
2225,2024-09-03,-48.416,00:00:00,28.95,80.76,0.59,25.94,0.61,0.69,4.85,0
2226,2024-09-03,-48.401,06:00:00,28.95,80.76,0.59,25.94,0.61,0.69,4.85,0
2227,2024-09-03,-48.46,12:00:00,28.95,80.76,0.59,25.94,0.61,0.69,4.85,0
2228,2024-09-03,-48.455,18:00:00,28.95,80.76,0.59,25.94,0.61,0.69,4.85,0
2229,2024-09-04,-48.443,00:00:00,28.31,80.44,0.61,22.36,0.65,0.72,5.26,8.086512
2230,2024-09-04,-48.422,06:00:00,28.31,80.44,0.61,22.36,0.65,0.72,5.26,8.086512
2231,2024-09-04,-48.486,12:00:00,28.31,80.44,0.61,22.36,0.65,0.72,5.26,8.086512
2232,2024-09-04,-48.424,18:00:00,28.31,80.44,0.61,22.36,0.65,0.72,5.26,8.086512
2233,2024-09-05,-48.428,00:00:00,28.46,76.68,0.61,1.7,0.65,0.68,7.39,0
2234,2024-09-05,-48.425,06:00:00,28.46,76.68,0.61,1.7,0.65,0.68,7.39,0
2235,2024-09-05,-48.341,12:00:00,28.46,76.68,0.61,1.7,0.65,0.68,7.39,0
2236,2024-09-05,-48.419,18:00:00,28.46,76.68,0.61,1.7,0.65,0.68,7.39,0
2237,2024-09-06,-48.427,00:00:00,28.96,79.4,0.61,7.06,0.64,0.69,5.7,0
2238,2024-09-06,-48.434,06:00:00,28.96,79.4,0.61,7.06,0.64,0.69,5.7,0
2239,2024-09-06,-48.479,12:00:00,28.96,79.4,0.61,7.06,0.64,0.69,5.7,0
2240,2024-09-06,-48.445,18:00:00,28.96,79.4,0.61,7.06,0.64,0.69,5.7,0
2241,2024-09-07,-48.449,00:00:00,28.58,81.59,0.61,6.44,0.64,0.69,6.1,1.8561177
2242,2024-09-07,-48.427,06:00:00,28.58,81.59,0.61,6.44,0.64,0.69,6.1,1.8561177
2243,2024-09-07,-48.463,12:00:00,28.58,81.59,0.61,6.44,0.64,0.69,6.1,1.8561177
2244,2024-09-07,-48.193,18:00:00,28.58,81.59,0.61,6.44,0.64,0.69,6.1,1.8561177
2245,2024-09-08,-48.457,00:00:00,29.08,79.88,0.61,1.76,0.64,0.67,6.21,0
2246,2024-09-08,-48.451,06:00:00,29.08,79.88,0.61,1.76,0.64,0.67,6.21,0
2247,2024-09-08,-48.465,12:00:00,29.08,79.88,0.61,1.76,0.64,0.67,6.21,0
2248,2024-09-08,-48.244,18:00:00,29.08,79.88,0.61,1.76,0.64,0.67,6.21,0
2249,2024-09-09,-48.445,00:00:00,29.67,76.37,0.6,1.25,0.63,0.65,6.3,0
2250,2024-09-09,-48.438,06:00:00,29.67,76.37,0.6,1.25,0.63,0.65,6.3,0
2251,2024-09-09,-48.233,12:00:00,29.67,76.37,0.6,1.25,0.63,0.65,6.3,0
2252,2024-09-09,-48.424,18:00:00,29.67,76.37,0.6,1.25,0.63,0.65,6.3,0
2253,2024-09-10,-48.437,00:00:00,29.43,78.38,0.6,3.1,0.63,0.65,4.43,0
2254,2024-09-10,-48.434,06:00:00,29.43,78.38,0.6,3.1,0.63,0.65,4.43,0
2255,2024-09-10,-48.175,12:00:00,29.43,78.38,0.6,3.1,0.63,0.65,4.43,0
2256,2024-09-10,-48.297,18:00:00,29.43,78.38,0.6,3.1,0.63,0.65,4.43,0
2257,2024-09-11,-48.241,00:00:00,28.77,79.41,0.6,0.95,0.62,0.64,4.79,9.630548
2258,2024-09-11,-48.452,06:00:00,28.77,79.41,0.6,0.95,0.62,0.64,4.79,9.630548
2259,2024-09-11,-48.22,12:00:00,28.77,79.41,0.6,0.95,0.62,0.64,4.79,9.630548
2260,2024-09-11,-48.308,18:00:00,28.77,79.41,0.6,0.95,0.62,0.64,4.79,9.630548
2261,2024-09-12,-48.227,00:00:00,28.7,79.98,0.59,2.01,0.61,0.63,5.91,0
2262,2024-09-12,-48.234,06:00:00,28.7,79.98,0.59,2.01,0.61,0.63,5.91,0
2263,2024-09-12,-48.324,12:00:00,28.7,79.98,0.59,2.01,0.61,0.63,5.91,0
2264,2024-09-12,-48.426,18:00:00,28.7,79.98,0.59,2.01,0.61,0.63,5.91,0
2265,2024-09-13,-48.312,00:00:00,28.55,76.49,0.58,0.73,0.61,0.62,4.79,0
2266,2024-09-13,-48.393,06:00:00,28.55,76.49,0.58,0.73,0.61,0.62,4.79,0
2267,2024-09-13,-48.347,12:00:00,28.55,76.49,0.58,0.73,0.61,0.62,4.79,0
2268,2024-09-13,-48.51,18:00:00,28.55,76.49,0.58,0.73,0.61,0.62,4.79,0
2269,2024-09-14,-48.348,00:00:00,28.15,73.66,0.58,3.36,0.6,0.62,4.81,2.4920585
2270,2024-09-14,-48.342,06:00:00,28.15,73.66,0.58,3.36,0.6,0.62,4.81,2.4920585
2271,2024-09-14,-48.389,12:00:00,28.15,73.66,0.58,3.36,0.6,0.62,4.81,2.4920585
2272,2024-09-14,-48.556,18:00:00,28.15,73.66,0.58,3.36,0.6,0.62,4.81,2.4920585
2273,2024-09-15,-48.318,00:00:00,28.4,69.65,0.57,1.57,0.6,0.6,5.19,0
2274,2024-09-15,-48.267,06:00:00,28.4,69.65,0.57,1.57,0.6,0.6,5.19,0
2275,2024-09-15,-48.468,12:00:00,28.4,69.65,0.57,1.57,0.6,0.6,5.19,0
2276,2024-09-15,-48.563,18:00:00,28.4,69.65,0.57,1.57,0.6,0.6,5.19,0
2277,2024-09-16,-48.346,00:00:00,28.19,68.53,0.57,0.03,0.59,0.59,5.01,0
2278,2024-09-16,-48.417,06:00:00,28.19,68.53,0.57,0.03,0.59,0.59,5.01,0
2279,2024-09-16,-48.592,12:00:00,28.19,68.53,0.57,0.03,0.59,0.59,5.01,0
2280,2024-09-16,-48.653,18:00:00,28.19,68.53,0.57,0.03,0.59,0.59,5.01,0
2281,2024-09-17,-48.479,00:00:00,28.71,68.28,0.56,0.14,0.58,0.57,4.88,0
2282,2024-09-17,-48.494,06:00:00,28.71,68.28,0.56,0.14,0.58,0.57,4.88,0
2283,2024-09-17,-48.789,12:00:00,28.71,68.28,0.56,0.14,0.58,0.57,4.88,0
2284,2024-09-17,-48.751,18:00:00,28.71,68.28,0.56,0.14,0.58,0.57,4.88,0
2285,2024-09-18,-48.513,00:00:00,28.13,76.79,0.55,0.27,0.57,0.56,4.35,0
2286,2024-09-18,-48.566,06:00:00,28.13,76.79,0.55,0.27,0.57,0.56,4.35,0
2287,2024-09-18,-48.888,12:00:00,28.13,76.79,0.55,0.27,0.57,0.56,4.35,0
2288,2024-09-18,-48.795,18:00:00,28.13,76.79,0.55,0.27,0.57,0.56,4.35,0
2289,2024-09-19,-48.597,00:00:00,27.99,74.89,0.55,0.31,0.57,0.55,3.82,0
2290,2024-09-19,-48.489,06:00:00,27.99,74.89,0.55,0.31,0.57,0.55,3.82,0
2291,2024-09-19,-48.556,12:00:00,27.99,74.89,0.55,0.31,0.57,0.55,3.82,0
2292,2024-09-19,-48.784,18:00:00,27.99,74.89,0.55,0.31,0.57,0.55,3.82,0
2293,2024-09-20,-48.609,00:00:00,29.26,69.58,0.54,0,0.56,0.54,4.45,0.047019865
2294,2024-09-20,-48.554,06:00:00,29.26,69.58,0.54,0,0.56,0.54,4.45,0.047019865
2295,2024-09-20,-48.843,12:00:00,29.26,69.58,0.54,0,0.56,0.54,4.45,0.047019865
2296,2024-09-20,-48.843,18:00:00,29.26,69.58,0.54,0,0.56,0.54,4.45,0.047019865
2297,2024-09-21,-48.741,00:00:00,30.3,70.36,0.53,0,0.55,0.53,4.07,0
2298,2024-09-21,-48.732,06:00:00,30.3,70.36,0.53,0,0.55,0.53,4.07,0
2299,2024-09-21,-48.915,12:00:00,30.3,70.36,0.53,0,0.55,0.53,4.07,0
2300,2024-09-21,-48.903,18:00:00,30.3,70.36,0.53,0,0.55,0.53,4.07,0
2301,2024-09-22,-48.739,00:00:00,30.07,72.65,0.53,0,0.54,0.52,3.51,0
2302,2024-09-22,-48.711,06:00:00,30.07,72.65,0.53,0,0.54,0.52,3.51,0
2303,2024-09-22,-48.795,12:00:00,30.07,72.65,0.53,0,0.54,0.52,3.51,0
2304,2024-09-22,-48.872,18:00:00,30.07,72.65,0.53,0,0.54,0.52,3.51,0
2305,2024-09-23,-48.85,00:00:00,30.67,70.89,0.52,0,0.54,0.51,3.33,0
2306,2024-09-23,-48.885,06:00:00,30.67,70.89,0.52,0,0.54,0.51,3.33,0
2307,2024-09-23,-48.898,11:10:00,30.67,70.89,0.52,0,0.54,0.51,3.33,0
2308,2024-09-23,-48.868,18:00:00,30.67,70.89,0.52,0,0.54,0.51,3.33,0
2309,2024-09-24,-48.772,00:00:00,31.61,65.85,0.51,0.01,0.53,0.5,3.34,0
2310,2024-09-24,-48.819,06:00:00,31.61,65.85,0.51,0.01,0.53,0.5,3.34,0
2311,2024-09-24,-48.865,12:00:00,31.61,65.85,0.51,0.01,0.53,0.5,3.34,0
2312,2024-09-24,-48.89,18:00:00,31.61,65.85,0.51,0.01,0.53,0.5,3.34,0
2313,2024-09-25,-48.839,00:00:00,31.14,64.94,0.51,0.39,0.52,0.49,2.78,0
2314,2024-09-25,-48.859,06:00:00,31.14,64.94,0.51,0.39,0.52,0.49,2.78,0
2315,2024-09-25,-48.92,12:00:00,31.14,64.94,0.51,0.39,0.52,0.49,2.78,0
2316,2024-09-25,-48.63,18:00:00,31.14,64.94,0.51,0.39,0.52,0.49,2.78,0
2317,2024-09-26,-48.896,00:00:00,29.05,78.87,0.51,4.73,0.52,0.52,1.89,0
2318,2024-09-26,-48.902,06:00:00,29.05,78.87,0.51,4.73,0.52,0.52,1.89,0
2319,2024-09-26,-48.926,12:00:00,29.05,78.87,0.51,4.73,0.52,0.52,1.89,0
2320,2024-09-26,-48.899,18:00:00,29.05,78.87,0.51,4.73,0.52,0.52,1.89,0
2321,2024-09-27,-48.906,00:00:00,29.1,73.08,0.51,3.4,0.52,0.51,2.45,0
2322,2024-09-27,-48.904,06:00:00,29.1,73.08,0.51,3.4,0.52,0.51,2.45,0
2323,2024-09-27,-48.927,12:00:00,29.1,73.08,0.51,3.4,0.52,0.51,2.45,0
2324,2024-09-27,-48.903,18:00:00,29.1,73.08,0.51,3.4,0.52,0.51,2.45,0
2325,2024-09-28,-48.915,00:00:00,29.22,68.69,0.5,0.3,0.52,0.49,2.63,0.24707723
2326,2024-09-28,-48.909,06:00:00,29.22,68.69,0.5,0.3,0.52,0.49,2.63,0.24707723
2327,2024-09-28,-48.945,12:00:00,29.22,68.69,0.5,0.3,0.52,0.49,2.63,0.24707723
2328,2024-09-28,-48.929,18:00:00,29.22,68.69,0.5,0.3,0.52,0.49,2.63,0.24707723
